iter,f,gnorm,ap_norm,df_abs
124,449.8031108,209.8949908,0.000122781,0.027865598
125,449.796868,519.9454245,0.000200171,0.006242834
126,449.7685609,210.4836003,0.000123965,0.028307096
127,449.7628712,524.9717647,0.000200733,0.005689677
128,449.7341124,211.088881,0.000125163,0.028758812
129,449.7289863,530.0646489,0.00020131,0.005126117
130,449.6997651,211.7114922,0.000126377,0.029221194
131,449.6952134,535.2273468,0.000201904,0.004551668
132,449.6655187,212.352145,0.000127608,0.029694724
133,449.6615529,540.4633828,0.000202515,0.003965804
134,449.631373,213.0116062,0.000128857,0.030179925
135,449.628005,545.7765553,0.000203144,0.003367959
136,449.5973277,213.6907033,0.000130123,0.030677358
137,449.5945701,551.1709591,0.000203791,0.002757521
138,449.5633825,214.3903301,0.000131409,0.031187633
139,449.5612487,556.6510095,0.000204459,0.002133826
140,449.5295373,215.111452,0.000132716,0.031711407
141,449.5280411,562.2214681,0.000205146,0.001496158
142,449.4957917,215.8551127,0.000134044,0.032249393
143,449.494948,567.8874727,0.000205855,0.000843738
144,449.4621456,216.6224415,0.000135395,0.032802363
145,449.4619699,573.6545683,0.000206587,0.000175723
146,449.4285987,217.4146609,0.00013677,0.033371156
147,449.417415,265.8162551,0.000103671,0.011183794
148,449.4090097,349.0668016,0.000126751,0.008405242
149,449.4064608,487.2348881,0.000166448,0.002548938
150,449.3811756,202.9250188,0.000116166,0.025285171
151,449.3732522,488.9224753,0.000193524,0.007923399
152,449.347832,202.9796026,0.000116568,0.02542018
153,449.3401325,490.5145755,0.000193576,0.007699544
154,449.314585,203.0205516,0.000116948,0.025547475
155,449.3071008,492.0068699,0.000193615,0.007484177
156,449.2814342,203.0470652,0.000117304,0.025666598
157,449.2741565,493.3949287,0.000193641,0.007277763
158,449.2483794,203.0583255,0.000117635,0.025777086
159,449.2412986,494.674213,0.000193652,0.007080776
160,449.2154201,203.0534987,0.00011794,0.025878463
161,449.2085264,495.8400787,0.000193647,0.006893697
162,449.1825562,203.0317362,0.000118217,0.02597025
163,449.1758392,496.8877814,0.000193626,0.006717011
164,449.1497872,202.9921761,0.000118467,0.026051957
165,449.143236,497.8124815,0.000193588,0.006551213
166,449.1171129,202.9339455,0.000118688,0.026123094
167,449.1107161,498.6092513,0.000193533,0.006396795
168,449.084533,202.8561623,0.000118878,0.026183163
169,449.0782787,499.273083,0.000193459,0.006254256
170,449.052047,202.757938,0.000119036,0.026231668
171,449.0459229,499.7988982,0.000193365,0.006124091
172,449.0196548,202.6383799,0.000119161,0.026268112
173,449.013648,500.1815586,0.000193251,0.006006795
174,448.987356,202.4965948,0.000119253,0.026291999
175,448.9814532,500.4158787,0.000193116,0.005902856
176,448.9551503,202.3316921,0.000119308,0.026302839
177,448.9493376,500.4966394,0.000192959,0.005812755
178,448.9230374,202.1427877,0.000119328,0.026300149
179,448.9173005,500.4186046,0.000192778,0.005736966
180,448.891017,201.9290082,0.000119309,0.026283456
181,448.8853411,500.1765382,0.000192575,0.005675946
182,448.8590888,201.6894953,0.000119251,0.026252299
183,448.8534586,499.765224,0.000192346,0.005630137
184,448.8272524,201.4234111,0.000119153,0.026206234
185,448.8216524,499.1794878,0.000192092,0.005599961
186,448.7955076,201.1299434,0.000119014,0.026144837
187,448.7899218,498.4142201,0.000191812,0.005585818
188,448.7638541,200.808311,0.000118831,0.026067706
189,448.758266,497.4644032,0.000191506,0.005588079
190,448.7322915,200.4577705,0.000118605,0.025974467
191,448.7266845,496.3251382,0.000191171,0.005607085
192,448.7008197,200.0776226,0.000118333,0.025864775
193,448.6951765,494.9916755,0.000190809,0.005643141
194,448.6694382,199.6672188,0.000118015,0.025738322
195,448.6637417,493.4594476,0.000190417,0.005696512
196,448.6381469,199.225969,0.00011765,0.025594839
197,448.6323794,491.7241026,0.000189997,0.00576742
198,448.6069453,198.7533486,0.000117236,0.025434101
199,448.6010893,489.7815414,0.000189546,0.005856038
200,448.5758334,198.2489069,0.000116773,0.02525593
201,448.5698709,487.6279558,0.000189065,0.005962486
202,448.5448107,197.7122744,0.00011626,0.025060202
203,448.5387239,485.2598685,0.000188553,0.006086826
204,448.513877,197.1431712,0.000115695,0.024846848
205,448.507648,482.6741752,0.00018801,0.006229061
206,448.4830321,196.5414152,0.000115078,0.024615863
207,448.476643,479.8681871,0.000187436,0.006389125
208,448.4522757,195.9069303,0.000114409,0.024367304
209,448.4457088,476.8396754,0.000186831,0.006566886
210,448.4216075,195.2397537,0.000113687,0.024101301
211,448.4148453,473.5869157,0.000186195,0.006762136
212,448.3910273,194.5400445,0.000112912,0.023818053
213,448.3840527,470.1087336,0.000185528,0.006974593
214,448.3605349,193.8080904,0.000112083,0.023517839
215,448.353331,466.4045492,0.00018483,0.007203894
216,448.3301299,193.0443145,0.0001112,0.023201012
217,448.3226803,462.4744219,0.000184101,0.007449598
218,448.2998123,192.2492816,0.000110262,0.022868009
219,448.2921012,458.319093,0.000183343,0.00771118
220,448.2695818,191.4237033,0.000109272,0.022519349
221,448.2615938,453.9400281,0.000182556,0.007988031
222,448.2394381,190.5684424,0.000108228,0.022155633
223,448.2311587,449.3394556,0.00018174,0.00827946
224,448.2093811,189.6845159,0.000107131,0.021777547
225,448.2007964,444.520403,0.000180897,0.008584695
226,448.1794106,188.7730973,0.000105982,0.021385857
227,448.1705077,439.4867297,0.000180028,0.00890288
228,448.1495263,187.8355165,0.000104782,0.020981412
229,448.1402932,434.2431553,0.000179134,0.009233085
230,448.1197281,186.8732589,0.000103532,0.020565136
231,448.1101538,428.7952822,0.000178216,0.009574303
232,448.0900157,185.8879625,0.000102233,0.020138031
233,448.0800903,423.1496139,0.000177277,0.009925461
234,448.0603891,184.8814134,0.000100887,0.019701166
235,448.0501037,417.3135656,0.000176317,0.01028542
236,448.030848,183.855539,9.95E-05,0.019255674
237,448.020195,411.2954688,0.000175338,0.010652985
238,448.0013923,182.8123996,9.81E-05,0.018802747
239,447.9903654,405.104568,0.000174343,0.011026911
240,447.9720217,181.7541779,9.66E-05,0.018343625
241,447.9606158,398.7510094,0.000173334,0.011405914
242,447.9427362,180.6831668,9.51E-05,0.017879591
243,447.9309476,392.2458215,0.000172313,0.011788677
244,447.9135356,179.6017545,9.35E-05,0.017411958
245,447.9013617,385.600887,0.000171282,0.012173861
246,447.8844197,178.5124091,9.19E-05,0.016942064
247,447.8718596,378.8289054,0.000170243,0.012560118
248,447.8553883,177.4176604,9.03E-05,0.016471257
249,447.8424422,371.9433478,0.000169199,0.012946097
250,447.8264413,176.320081,8.87E-05,0.016000887
251,447.8131109,364.9584013,0.000168152,0.01333046
252,447.7975786,175.2222658,8.70E-05,0.015532293
253,447.7838667,357.8889066,0.000167105,0.01371189
254,447.7687999,174.1268107,8.53E-05,0.015066794
255,447.7547108,350.7502855,0.00016606,0.014089102
256,447.7401051,173.036291,8.36E-05,0.014605677
257,447.7395967,712.1847479,0.000330041,0.00050845
258,447.6910397,232.7487333,0.000169798,0.048556921
259,447.6831121,300.8966274,0.000110983,0.00792768
260,447.6794374,411.0976551,0.000143479,0.003674645
261,447.6604561,178.2738459,9.80E-05,0.018981342
262,447.6489939,384.1440522,0.000170015,0.011462222
263,447.6319958,174.8152949,9.16E-05,0.016998056
264,447.6189796,360.1188618,0.000166717,0.013016172
265,447.6036358,171.8318706,8.59E-05,0.015343864
266,447.6024978,692.7669561,0.000327743,0.001137979
267,447.5546762,218.1889671,0.000165169,0.047821565
268,447.5462179,275.6770665,0.000104041,0.008458288
269,447.540971,372.9136969,0.000131453,0.005246883
270,447.5250058,174.3655316,8.89E-05,0.015965281
271,447.5124373,364.8247564,0.000166288,0.01256846
272,447.4970139,173.1215646,8.70E-05,0.015423391
273,447.4839936,356.6861834,0.000165102,0.013020268
274,447.4691039,171.8888384,8.50E-05,0.014889748
275,447.4556414,348.5174252,0.000163926,0.013462544
276,447.4412756,170.6703724,8.31E-05,0.014365788
277,447.4273816,340.3382579,0.000162764,0.013893948
278,447.4269838,473.5326136,0.000162286,0.000397848
279,447.4029816,184.5773531,0.000112899,0.02400214
280,447.3962011,437.8276438,0.000176027,0.006780493
281,447.3752154,179.672897,0.000104386,0.020985738
282,447.3660856,406.381055,0.000171349,0.009129774
283,447.3475588,175.5104069,9.69E-05,0.018526842
284,447.3365109,378.5639178,0.00016738,0.011047837
285,447.3200055,171.9591825,9.03E-05,0.016505478
286,447.307382,353.8684203,0.000163993,0.012623507
287,447.2925506,168.9143849,8.44E-05,0.01483138
288,447.2910637,678.5486437,0.000322179,0.00148685
289,447.2451347,213.9168772,0.000161779,0.045928981
290,447.2369024,269.7590035,0.000102004,0.008232369
291,447.231717,364.1832453,0.000128631,0.005185427
292,447.2164287,171.0701549,8.68E-05,0.015288295
293,447.2040204,355.0361768,0.000163145,0.012408252
294,447.1893291,169.7077816,8.46E-05,0.014691312
295,447.1764191,345.9042625,0.000161846,0.01291
296,447.1623092,168.3701879,8.25E-05,0.014109894
297,447.1489142,336.8109215,0.00016057,0.013394981
298,447.1486135,468.519633,0.000160604,0.000300693
299,447.1251317,181.9854066,0.000111704,0.023481846
300,447.1186001,431.9723373,0.000173555,0.006531612
301,447.0981705,176.9832127,0.00010299,0.020429551
302,447.089274,399.8896164,0.000168784,0.00889649
303,447.0713176,172.7590833,9.53E-05,0.017956451
304,447.0605015,371.6021273,0.000164756,0.010816109
305,447.0445662,169.1732988,8.86E-05,0.015935256
306,447.0321821,346.5711534,0.000161336,0.012384134
307,447.0179113,166.1141489,8.26E-05,0.014270757
308,447.0156617,662.2283958,0.000316838,0.002249618
309,446.9718414,209.5357969,0.000157888,0.043820293
310,446.963783,263.5099955,9.99E-05,0.008058413
311,446.9585985,354.8296459,0.000125651,0.00518454
312,446.9440021,167.9321738,8.46E-05,0.014596355
313,446.9316518,344.8288013,0.000160153,0.012350253
314,446.9176905,166.4830819,8.22E-05,0.013961394
315,446.9048057,334.9133266,0.000158771,0.012884781
316,446.904685,465.9882527,0.000159699,0.000120646
317,446.8814953,179.9447769,0.0001111,0.023189748
318,446.8753139,428.4709104,0.000171609,0.00618138
319,446.855238,174.8152813,0.000102155,0.020075851
320,446.8466557,395.6399654,0.000166717,0.008582361
321,446.8290882,170.5040449,9.43E-05,0.017567515
322,446.8185676,366.7817322,0.000162605,0.010520617
323,446.8030386,166.8614832,8.74E-05,0.015528939
324,446.7909431,341.3237839,0.000159132,0.012095464
325,446.777084,163.7683819,8.14E-05,0.01385914
326,446.7745278,650.4682358,0.000312363,0.002556193
327,446.7322073,206.0894877,0.000155084,0.042320514
328,446.724324,258.7329817,9.83E-05,0.007883334
329,446.7191892,347.7958636,0.000123373,0.005134747
330,446.7051149,165.3167247,8.29E-05,0.014074297
331,446.6929019,337.076935,0.000157658,0.012213021
332,446.6794938,163.794765,8.04E-05,0.013408057
333,446.6667198,326.5093033,0.000156207,0.012774094
334,446.6662788,453.3766231,0.000155692,0.000440956
335,446.6442346,176.5782243,0.000108093,0.022044217
336,446.63772,416.2606809,0.000168398,0.006514594
337,446.6186715,171.5611045,9.92E-05,0.019048482
338,446.6098558,383.8377534,0.000163613,0.00881572
339,446.5932129,167.3575061,9.15E-05,0.016642894
340,446.5825459,355.3931113,0.000159605,0.010666975
341,446.5678518,163.817194,8.47E-05,0.014694082
342,446.5556861,330.3532583,0.000156228,0.012165743
343,446.5555133,462.6317338,0.000157525,0.000172752
344,446.5331817,180.3919891,0.0001103,0.02233164
345,446.5293224,449.9032378,0.000172035,0.003859335
346,446.5080338,178.2418676,0.000107265,0.021288525
347,446.5032271,437.0881352,0.000169985,0.004806751
348,446.4829603,176.1155121,0.00010421,0.02026679
349,446.4772309,424.2236311,0.000167957,0.005729347
350,446.4579611,174.020212,0.000101143,0.019269875
351,446.4513371,411.347688,0.000165959,0.006623981
352,446.4330361,171.9629632,9.81E-05,0.018300944
353,446.4255483,398.4987033,0.000163997,0.00748782
354,446.4081855,169.9503764,9.50E-05,0.017362853
355,446.3998671,385.7151754,0.000162077,0.00831837
356,446.383409,167.9885916,9.20E-05,0.016458118
357,446.3742955,373.0353643,0.000160206,0.0091135
358,446.3587066,166.0832003,8.89E-05,0.015588896
359,446.3488351,360.4969514,0.000158389,0.009871451
360,446.3340782,164.2391787,8.59E-05,0.014756971
361,446.3234873,348.1367047,0.000156631,0.01059085
362,446.3095236,162.4608331,8.30E-05,0.013963743
363,446.2982529,335.9901541,0.000154935,0.011270704
364,446.2850426,160.7517593,8.01E-05,0.013210229
365,446.2731323,324.091281,0.000153305,0.011910393
366,446.2730386,450.3372737,0.000154539,9.36E-05
367,446.2513676,173.3551879,0.000107369,0.021670995
368,446.2455038,411.5634351,0.000165324,0.005863793
369,446.2269373,168.1135388,9.81E-05,0.018566584
370,446.2187082,377.8693271,0.000160326,0.008229099
371,446.2026101,163.7562774,9.01E-05,0.016098085
372,446.1924955,348.4608745,0.00015617,0.010114576
373,446.1783785,160.1153584,8.31E-05,0.014117006
374,446.166751,322.7046273,0.000152698,0.011627524
375,446.1665378,451.3354276,0.000153878,0.000213167
376,446.1452466,175.9064528,0.000107607,0.021291205
377,446.1413387,436.7222265,0.000167757,0.003907856
378,446.1212138,173.4923285,0.000104123,0.020124909
379,446.1162513,422.1380101,0.000165455,0.004962565
380,446.0972533,171.1323885,0.000100646,0.018998008
381,446.0912786,407.6294574,0.000163205,0.005974656
382,446.0733649,168.8346548,9.72E-05,0.017913746
383,446.0664234,393.2429452,0.000161013,0.006941415
384,446.0495486,166.6064379,9.38E-05,0.01687487
385,446.0416879,379.0240993,0.000158888,0.007860645
386,446.0258043,164.4542382,9.04E-05,0.015883613
387,446.0170736,365.0173562,0.000156836,0.008730672
388,446.002132,162.3836642,8.70E-05,0.014941684
389,445.9925816,351.2655406,0.000154861,0.009550343
390,445.9785313,160.3993714,8.37E-05,0.01405027
391,445.9682123,337.8094665,0.000152969,0.010319016
392,445.9550023,158.5050231,8.05E-05,0.013210046
393,445.9439658,324.6875678,0.000151162,0.011036534
394,445.9315446,156.7032737,7.74E-05,0.0124212
395,445.9198414,311.935562,0.000149444,0.0117032
396,445.9193385,432.1979888,0.000148742,0.000502846
397,445.8992593,168.3714268,0.000103044,0.02007922
398,445.8930091,394.0805324,0.000160572,0.006250183
399,445.8758566,163.3031378,9.40E-05,0.017152457
400,445.8673896,361.0499674,0.000155738,0.008467074
401,445.8525528,159.110944,8.61E-05,0.014836771
402,445.8423281,332.3105151,0.00015174,0.010224662
403,445.8293404,155.6257163,7.92E-05,0.01298776
404,445.8288597,629.5404563,0.000296832,0.000480694
405,445.7892723,196.3817111,0.000150094,0.039587332
406,445.7822752,246.7696357,9.36E-05,0.006997168
407,445.7777627,331.4483381,0.000117669,0.004512435
408,445.7649986,156.2662931,7.90E-05,0.012764179
409,445.7540528,317.8698539,0.000149027,0.01094581
410,445.7420891,154.4278696,7.58E-05,0.011963685
411,445.7412545,630.761508,0.000294548,0.000834554
412,445.702822,204.1667195,0.000150385,0.038432537
413,445.6962768,261.136621,9.74E-05,0.006545207
414,445.6927667,353.2489713,0.00012452,0.00351008
415,445.6785014,156.8600782,8.42E-05,0.014265329
416,445.6682698,324.8010956,0.000149593,0.01023159
417,445.6557947,153.443912,7.74E-05,0.012475036
418,445.6542103,613.3238267,0.000292671,0.001584404
419,445.6165529,192.6357076,0.000146228,0.037657468
420,445.609634,241.2364521,9.19E-05,0.006918854
421,445.6050587,323.0544216,0.000115031,0.004575352
422,445.5928461,153.905992,7.70E-05,0.012212585
423,445.5818502,309.195583,0.000146776,0.010995837
424,445.5816072,428.6224466,0.000147436,0.000243008
425,445.5619165,165.3862952,0.000102192,0.019690744
426,445.5561824,389.2668667,0.000157725,0.005734073
427,445.539485,160.1540981,9.28E-05,0.016697366
428,445.5314997,355.3141935,0.000152735,0.007985342
429,445.517151,155.8555405,8.47E-05,0.014348702
430,445.5073948,325.9017653,0.000148635,0.009756169
431,445.4949065,152.3062023,7.77E-05,0.012488384
432,445.494362,615.4125047,0.000290501,0.000544407
433,445.4565035,191.8373241,0.000146726,0.037858522
434,445.4497751,240.7057605,9.15E-05,0.006728434
435,445.4453914,322.755784,0.000114777,0.004383645
436,445.4332496,152.6298731,7.70E-05,0.012141871
437,445.4226116,308.3508093,0.000145559,0.010637928
438,445.4225227,427.6297427,0.000147033,8.89E-05
439,445.4029593,164.0566614,0.000101955,0.019563431
440,445.3975113,387.5919286,0.000156457,0.005447976
441,445.3809844,158.7288314,9.24E-05,0.01652695
442,445.3732606,353.1256399,0.000151376,0.007723712
443,445.3591063,154.366077,8.42E-05,0.014154326
444,445.3495994,323.3319437,0.000147215,0.009506869
445,445.337317,150.7756822,7.71E-05,0.012282484
446,445.3368713,609.7407382,0.000287582,0.000445655
447,445.2997025,189.8398259,0.000145374,0.03716878
448,445.2931084,238.1105688,9.05E-05,0.006594084
449,445.2888024,319.1000774,0.00011354,0.004306059
450,445.276924,150.9561681,7.61E-05,0.011878352
451,445.2664602,304.3076442,0.000143963,0.01046382
452,445.2662996,421.7074006,0.000145105,0.000160562
453,445.247251,162.0899712,0.000100543,0.019048651
454,445.2417865,381.7189437,0.000154581,0.005464525
455,445.2257274,156.7942522,9.10E-05,0.016059115
456,445.2180288,347.3486048,0.000149531,0.00769858
457,445.204299,152.4690507,8.28E-05,0.013729765
458,445.194855,317.6869921,0.000145406,0.009444016
459,445.1829578,148.9189791,7.57E-05,0.011897235
460,445.1818465,597.6125073,0.00028404,0.001111245
461,445.1460883,186.8502838,0.000142482,0.035758253
462,445.1395831,233.8096862,8.91E-05,0.006505147
463,445.1352632,312.6756286,0.000111489,0.004319879
464,445.1238018,148.9612037,7.45E-05,0.011461397
465,445.1133666,297.6535445,0.00014206,0.010435267
466,445.1129581,411.7631633,0.000141932,0.000408431
467,445.0947263,159.6128044,9.82E-05,0.018231795
468,445.0890102,372.4408182,0.000152219,0.005716181
469,445.0736481,154.4561405,8.88E-05,0.015362094
470,445.0657926,338.6791898,0.000147301,0.007855475
471,445.0526626,150.2531333,8.07E-05,0.013129985
472,445.0431392,309.5805512,0.000143293,0.009523365
473,445.031762,146.8106076,7.38E-05,0.011377232
474,445.0294126,580.3204512,0.000280019,0.002349423
475,444.9956011,183.0838663,0.000138359,0.033811536
476,444.9891506,228.1653132,8.73E-05,0.006450498
477,444.984749,304.0633893,0.000108798,0.00440153
478,444.9738169,146.7256599,7.25E-05,0.010932096
479,444.9729621,597.8446243,0.000279857,0.000854781
480,444.9383169,192.7183118,0.000142537,0.034645276
481,444.9323342,245.4794869,9.19E-05,0.005982697
482,444.9289761,330.772255,0.000117054,0.003358091
483,444.9163805,148.2471405,7.89E-05,0.012595554
484,444.9067912,302.2135367,0.000141379,0.00958932
485,444.8958757,144.9051541,7.21E-05,0.010915538
486,444.8924452,564.6222884,0.000276385,0.003430477
487,444.8603522,179.684146,0.000134616,0.032092955
488,444.8539531,223.0684522,8.57E-05,0.006399111
489,444.8494835,296.2841765,0.000106367,0.004469655
490,444.8493367,410.2046209,0.000141279,0.000146765
491,444.8313047,157.3608314,9.78E-05,0.018032017
492,444.8260761,369.7691754,0.000150071,0.005228635
493,444.8109809,152.046088,8.82E-05,0.015095123
494,444.8035758,335.1777448,0.000145002,0.007405134
495,444.7907491,147.7381869,7.99E-05,0.012826706
496,444.7816581,305.470463,0.000140894,0.009090981
497,444.7706007,144.2295699,7.28E-05,0.011057384
498,444.768531,571.4075672,0.000275096,0.00206977
499,444.7357479,179.8118817,0.000136234,0.032783049
500,444.7295285,223.9929553,8.57E-05,0.006219413
501,444.7252757,298.2747681,0.000106808,0.004252832
502,444.7147452,143.934213,7.11E-05,0.010530419
503,444.7136481,584.244542,0.000274533,0.00109712
504,444.6805018,188.3651914,0.000139295,0.03314631
505,444.6746947,239.4219279,8.98E-05,0.005807111
506,444.6713597,322.0101524,0.000114165,0.003334971
507,444.6593776,145.1545865,7.68E-05,0.011982153
508,444.649972,293.6377382,0.00013843,0.009405602
509,444.6497943,408.9573531,0.000140017,0.000177701
510,444.6322388,158.2289254,9.75E-05,0.017555446
511,444.6285851,387.8845915,0.000150899,0.003653742
512,444.6125457,154.959371,9.25E-05,0.016039367
513,444.6075647,367.5076941,0.000147781,0.004981011
514,444.5929171,151.9018152,8.76E-05,0.014647568
515,444.5867294,347.8924075,0.000144865,0.00618771
516,444.5733526,149.0588893,8.29E-05,0.013376813
517,444.5660743,329.0960041,0.000142154,0.007278294
518,444.5538516,146.4301958,7.85E-05,0.012222711
519,444.5455935,311.1669061,0.000139647,0.008258157
520,444.5344135,144.0125272,7.42E-05,0.011179919
521,444.5252801,294.1444705,0.000137341,0.009133419
522,444.5150378,141.8001609,7.01E-05,0.010242352
523,444.5138665,574.6129688,0.000270462,0.001171276
524,444.4817678,185.1620884,0.000136998,0.032098676
525,444.4761051,235.0332699,8.83E-05,0.005662737
526,444.4728088,315.71936,0.000112073,0.003296291
527,444.4612629,142.804245,7.53E-05,0.011545866
528,444.4520291,287.4460931,0.000136189,0.009233815
529,444.4517198,399.7531836,0.000137065,0.000309306
530,444.4348955,155.3124641,9.53E-05,0.016824333
531,444.4310692,378.0858548,0.000148118,0.003826265
532,444.415768,151.9921644,9.01E-05,0.015301189
533,444.4106174,357.23336,0.000144951,0.005150627
534,444.396704,148.9080542,8.52E-05,0.013913358
535,444.3903588,337.2591258,0.00014201,0.006345257
